,line,station,id,code,uic,name_short,name_medium,name_long,slug,country,type,geo_lat,geo_lng
304,Groningen - Bad Nieuweschans,Groningen,204.0,GN,8400263.0,Groningen,Groningen,Groningen,groningen,NL,knooppuntIntercitystation,53.210556030273,6.5647220611572
305,Groningen - Bad Nieuweschans,Groningen Europapark,201.0,GERP,8400238.0,Europapark,Europapark,Groningen Europapark,groningen-europapark,NL,stoptreinstation,53.20480027,6.5854178
306,Groningen - Bad Nieuweschans,Kropswolde,300.0,KW,8400369.0,Kropswolde,Kropswolde,Kropswolde,kropswolde,NL,stoptreinstation,53.16173620000001,6.7220882
307,Groningen - Bad Nieuweschans,Martenshoek,343.0,MTH,8400430.0,Martenshk,Martenshoek,Martenshoek,martenshoek,NL,stoptreinstation,53.16072320000001,6.7402989
308,Groningen - Bad Nieuweschans,Hoogezand-Sappemeer,236.0,HGZ,8400331.0,Hoogezand,Hoogezand-Sap.,Hoogezand-Sappemeer,hoogezand-sappemeer,NL,knooppuntStoptreinstation,53.159818131676,6.770753860473599
309,Groningen - Bad Nieuweschans,Sappemeer Oost,434.0,SPM,8400545.0,Sappemr O,Sappemeer O.,Sappemeer Oost,sappemeer-oost,NL,stoptreinstation,53.158918299999996,6.7955648
310,Groningen - Bad Nieuweschans,Zuidbroek,527.0,ZB,8400742.0,Zuidbroek,Zuidbroek,Zuidbroek,zuidbroek,NL,knooppuntStoptreinstation,53.159612280006,6.867914199829099
311,Groningen - Bad Nieuweschans,Scheemda,421.0,SDA,8400551.0,Scheemda,Scheemda,Scheemda,scheemda,NL,stoptreinstation,53.165536200000005,6.977777499999999
312,Groningen - Bad Nieuweschans,Winschoten,515.0,WS,8400696.0,Winschoten,Winschoten,Winschoten,winschoten,NL,knooppuntStoptreinstation,53.139237699999995,7.035100999999999
313,Groningen - Bad Nieuweschans,Bad Nieuweschans,361.0,NSCH,8400457.0,Nweschans,Bad Nieuweschans,Bad Nieuweschans,bad-nieuweschans,NL,knooppuntStoptreinstation,53.1844,7.19937
314,Berlin Ostbahnhof - Hengelo,Berlin Ostbahnhof,,,,,,,,,,,
315,Berlin Ostbahnhof - Hengelo,Berlin Hbf,,,,,,,,,,,
316,Berlin Ostbahnhof - Hengelo,Berlin-Spandau,,,,,,,,,,,
317,Berlin Ostbahnhof - Hengelo,Stendal,,,,,,,,,,,
318,Berlin Ostbahnhof - Hengelo,Wolfsburg Hbf,,,,,,,,,,,
319,Berlin Ostbahnhof - Hengelo,Hannover Hbf,,,,,,,,,,,
320,Berlin Ostbahnhof - Hengelo,Minden (Westf),,,,,,,,,,,
321,Berlin Ostbahnhof - Hengelo,Bad Oeynhausen,,,,,,,,,,,
322,Berlin Ostbahnhof - Hengelo,Bünde (Westf),,,,,,,,,,,
323,Berlin Ostbahnhof - Hengelo,Osnabrück Hbf,,,,,,,,,,,
324,Berlin Ostbahnhof - Hengelo,Rheine,,,,,,,,,,,
325,Berlin Ostbahnhof - Hengelo,Bad Bentheim,,,,,,,,,,,
326,Berlin Ostbahnhof - Hengelo,Oldenzaal,372.0,ODZ,8400483.0,Oldenzaal,Oldenzaal,Oldenzaal,oldenzaal,NL,stoptreinstation,52.30638885498,6.9347224235535005
327,Berlin Ostbahnhof - Hengelo,Hengelo Oost,234.0,HGLO,8400312.0,Hengelo O,Hengelo O.,Hengelo Oost,hengelo-oost,NL,stoptreinstation,52.268890380859006,6.8194446563721005
328,Berlin Ostbahnhof - Hengelo,Hengelo,233.0,HGL,8400316.0,Hengelo,Hengelo,Hengelo,hengelo,NL,knooppuntIntercitystation,52.261665344238004,6.7938890457153
329,Bielefeld Hbf - Hengelo,Hengelo,233.0,HGL,8400316.0,Hengelo,Hengelo,Hengelo,hengelo,NL,knooppuntIntercitystation,52.261665344238004,6.7938890457153
330,Bielefeld Hbf - Hengelo,Hengelo Oost,234.0,HGLO,8400312.0,Hengelo O,Hengelo O.,Hengelo Oost,hengelo-oost,NL,stoptreinstation,52.268890380859006,6.8194446563721005
331,Bielefeld Hbf - Hengelo,Oldenzaal,372.0,ODZ,8400483.0,Oldenzaal,Oldenzaal,Oldenzaal,oldenzaal,NL,stoptreinstation,52.30638885498,6.9347224235535005
332,Bielefeld Hbf - Hengelo,Bad Bentheim,,,,,,,,,,,
333,Bielefeld Hbf - Hengelo,Rheine,,,,,,,,,,,
334,Bielefeld Hbf - Hengelo,Osnabrück Hbf,,,,,,,,,,,
335,Bielefeld Hbf - Hengelo,Bünde (Westf),,,,,,,,,,,
336,Bielefeld Hbf - Hengelo,Bielefeld Hbf,,,,,,,,,,,
337,Breda - Dordrecht,Breda,61.0,BD,8400131.0,Breda,Breda,Breda,breda,NL,knooppuntIntercitystation,51.595554351807,4.7800002098083
338,Breda - Dordrecht,Breda-Prinsenbeek,65.0,BDPB,8400132.0,Prinsenbk,Prinsenbeek,Breda-Prinsenbeek,breda-prinsenbeek,NL,stoptreinstation,51.606388092040994,4.7208333015442
339,Breda - Dordrecht,Lage Zwaluwe,533.0,ZLW,8400382.0,Lage Zwalu,Lage Zwaluwe,Lage Zwaluwe,lage-zwaluwe,NL,knooppuntStoptreinstation,51.69111251830999,4.663055419921901
340,Breda - Dordrecht,Dordrecht Zuid,126.0,DDZD,8400181.0,Dordrcht Z,Dordrecht Z.,Dordrecht Zuid,dordrecht-zuid,NL,stoptreinstation,51.790000915527,4.6713891029358
341,Breda - Dordrecht,Dordrecht,124.0,DDR,8400180.0,Dordrecht,Dordrecht,Dordrecht,dordrecht,NL,knooppuntIntercitystation,51.807220458984006,4.668333530426
342,Breda - Roosendaal,Breda,61.0,BD,8400131.0,Breda,Breda,Breda,breda,NL,knooppuntIntercitystation,51.595554351807,4.7800002098083
343,Breda - Roosendaal,Etten-Leur,185.0,ETN,8400218.0,Etten-Leur,Etten-Leur,Etten-Leur,etten-leur,NL,intercitystation,51.57500076294001,4.6358332633972
344,Breda - Roosendaal,Roosendaal,405.0,RSD,8400526.0,Roosendaal,Roosendaal,Roosendaal,roosendaal,NL,knooppuntIntercitystation,51.540279388428004,4.4583334922791
345,Breda - Rotterdam Centraal,Breda,61.0,BD,8400131.0,Breda,Breda,Breda,breda,NL,knooppuntIntercitystation,51.595554351807,4.7800002098083
346,Breda - Rotterdam Centraal,Rotterdam Centraal,411.0,RTD,8400530.0,Rotterdm C,Rotterdam C.,Rotterdam Centraal,rotterdam-centraal,NL,megastation,51.92499923705999,4.468888759613
347,Breda - Tilburg,Breda,61.0,BD,8400131.0,Breda,Breda,Breda,breda,NL,knooppuntIntercitystation,51.595554351807,4.7800002098083
348,Breda - Tilburg,Gilze-Rijen,218.0,GZ,8400251.0,Gilze-Rij,Gilze-Rijen,Gilze-Rijen,gilze-rijen,NL,stoptreinstation,51.583610534668,4.9261112213135
349,Breda - Tilburg,Tilburg Reeshof,455.0,TBR,8400598.0,Reeshof,Reeshof,Tilburg Reeshof,tilburg-reeshof,NL,stoptreinstation,51.57361221313501,4.9944443702698
350,Breda - Tilburg,Tilburg Universiteit,456.0,TBU,8400594.0,Tilburg Un,Tilburg Uni.,Tilburg Universiteit,tilburg-universiteit,NL,stoptreinstation,51.564985,5.051778
351,Breda - Tilburg,Tilburg,453.0,TB,8400597.0,Tilburg,Tilburg,Tilburg,tilburg,NL,knooppuntIntercitystation,51.560554504395,5.083611011505099
352,Brussel-Zuid/Midi - Brussels Airport-Zaventem,Brussel-Zuid/Midi,,,,,,,,,,,
353,Brussel-Zuid/Midi - Brussels Airport-Zaventem,Brussel-Centraal,,,,,,,,,,,
354,Brussel-Zuid/Midi - Brussels Airport-Zaventem,Brussel-Noord,,,,,,,,,,,
355,Brussel-Zuid/Midi - Brussels Airport-Zaventem,Brussels Airport-Zaventem,,,,,,,,,,,
356,London St. Pancras - Brussel-Zuid/Midi,London St. Pancras Int.,,,,,,,,,,,
357,London St. Pancras - Brussel-Zuid/Midi,Ebbsfleet International,,,,,,,,,,,
358,London St. Pancras - Brussel-Zuid/Midi,Ashford International,,,,,,,,,,,
359,London St. Pancras - Brussel-Zuid/Midi,Lille Europe,,,,,,,,,,,
360,London St. Pancras - Brussel-Zuid/Midi,Brussel-Zuid/Midi,,,,,,,,,,,
361,Brussel-Zuid/Midi - Rotterdam Centraal,Brussel-Zuid/Midi,,,,,,,,,,,
362,Brussel-Zuid/Midi - Rotterdam Centraal,Brussel-Centraal,,,,,,,,,,,
363,Brussel-Zuid/Midi - Rotterdam Centraal,Brussel-Noord,,,,,,,,,,,
364,Brussel-Zuid/Midi - Rotterdam Centraal,Mechelen,,,,,,,,,,,
365,Brussel-Zuid/Midi - Rotterdam Centraal,Antwerpen-Berchem,,,,,,,,,,,
366,Brussel-Zuid/Midi - Rotterdam Centraal,Antwerpen-Centraal,,,,,,,,,,,
367,Brussel-Zuid/Midi - Rotterdam Centraal,Rotterdam Centraal,411.0,RTD,8400530.0,Rotterdm C,Rotterdam C.,Rotterdam Centraal,rotterdam-centraal,NL,megastation,51.92499923705999,4.468888759613
368,Delfzijl - Groningen,Delfzijl,158.0,DZ,8400171.0,Delfzijl,Delfzijl,Delfzijl,delfzijl,NL,stoptreinstation,53.3336625,6.924079700000001
369,Delfzijl - Groningen,Delfzijl West,159.0,DZW,8400175.0,Delfzijl W,Delfzijl W.,Delfzijl West,delfzijl-west,NL,stoptreinstation,53.3320834,6.9069092
370,Delfzijl - Groningen,Appingedam,34.0,APG,8400067.0,Appingedam,Appingedam,Appingedam,appingedam,NL,stoptreinstation,53.3258135,6.8619577000000005
371,Delfzijl - Groningen,Loppersum,314.0,LP,8400403.0,Loppersum,Loppersum,Loppersum,loppersum,NL,stoptreinstation,53.334714500000004,6.7472625
372,Delfzijl - Groningen,Stedum,442.0,STM,8400576.0,Stedum,Stedum,Stedum,stedum,NL,stoptreinstation,53.32620920000001,6.687555099999999
373,Delfzijl - Groningen,Bedum,64.0,BDM,8400094.0,Bedum,Bedum,Bedum,bedum,NL,stoptreinstation,53.30688570000001,6.5930539999999995
374,Delfzijl - Groningen,Sauwerd,449.0,SWD,8400547.0,Sauwerd,Sauwerd,Sauwerd,sauwerd,NL,stoptreinstation,53.29113,6.5404
375,Delfzijl - Groningen,Groningen Noord,206.0,GNN,8400264.0,Groningn N,Groningen N.,Groningen Noord,groningen-noord,NL,stoptreinstation,53.2301469,6.5563172000000005
376,Delfzijl - Groningen,Groningen,204.0,GN,8400263.0,Groningen,Groningen,Groningen,groningen,NL,knooppuntIntercitystation,53.210556030273,6.5647220611572
377,Den Haag Centraal - Den Haag HS,Den Haag Centraal,214.0,GVC,8400282.0,Den Haag C,Den Haag C.,Den Haag Centraal,den-haag-centraal,NL,megastation,52.080276489258004,4.3249998092651
378,Den Haag Centraal - Den Haag HS,Den Haag HS,213.0,GV,8400280.0,Dn Haag HS,Den Haag HS,Den Haag HS,den-haag-hs,NL,knooppuntIntercitystation,52.069721221924,4.3225002288817995
379,Den Haag Centraal - Leiden Centraal,Den Haag Centraal,214.0,GVC,8400282.0,Den Haag C,Den Haag C.,Den Haag Centraal,den-haag-centraal,NL,megastation,52.080276489258004,4.3249998092651
380,Den Haag Centraal - Leiden Centraal,Den Haag Laan v NOI,302.0,LAA,8400380.0,Laan v NOI,Laan v NOI,Den Haag Laan v NOI,den-haag-laan-v-noi,NL,knooppuntStoptreinstation,52.078609466553004,4.3427777290344
381,Den Haag Centraal - Leiden Centraal,Den Haag Mariahoeve,215.0,GVM,8400278.0,Mariahoeve,Mariahoeve,Den Haag Mariahoeve,den-haag-mariahoeve,NL,stoptreinstation,52.090557098389,4.3694443702698
382,Den Haag Centraal - Leiden Centraal,Voorschoten,495.0,VST,8400659.0,Voorschtn,Voorschoten,Voorschoten,voorschoten,NL,stoptreinstation,52.1252784729,4.432499885559099
383,Den Haag Centraal - Leiden Centraal,De Vink,157.0,DVNK,8400188.0,De Vink,De Vink,De Vink,de-vink,NL,stoptreinstation,52.147220611571996,4.4563889503479
384,Den Haag Centraal - Leiden Centraal,Leiden Centraal,308.0,LEDN,8400390.0,Leiden C,Leiden C.,Leiden Centraal,leiden-centraal,NL,knooppuntIntercitystation,52.166110992432,4.4816665649414
385,Den Haag Centraal - Utrecht Centraal,Den Haag Centraal,214.0,GVC,8400282.0,Den Haag C,Den Haag C.,Den Haag Centraal,den-haag-centraal,NL,megastation,52.080276489258004,4.3249998092651
386,Den Haag Centraal - Utrecht Centraal,Voorburg,475.0,VB,8400658.0,Voorburg,Voorburg,Voorburg,voorburg,NL,stoptreinstation,52.066665649414,4.3594446182251
387,Den Haag Centraal - Utrecht Centraal,Den Haag Ypenburg,525.0,YPB,8400379.0,Ypenburg,Ypenburg,Den Haag Ypenburg,den-haag-ypenburg,NL,stoptreinstation,52.055278778076,4.39222240448
388,Den Haag Centraal - Utrecht Centraal,Zoetermeer,535.0,ZTM,8400741.0,Zoetermeer,Zoetermeer,Zoetermeer,zoetermeer,NL,knooppuntStoptreinstation,52.047500610352,4.477222442626901
389,Den Haag Centraal - Utrecht Centraal,Zoetermeer Oost,536.0,ZTMO,8400740.0,Zoetermr O,Zoetermeer O.,Zoetermeer Oost,zoetermeer-oost,NL,stoptreinstation,52.046390533446996,4.4927778244019
390,Den Haag Centraal - Utrecht Centraal,Lansingerland-Zoetermeer,820.0,LLZM,8400135.0,Lansingerl,Lansingerland,Lansingerland-Zoetermeer,lansingerland-zoetermeer,NL,stoptreinstation,52.042221999999995,4.517222
391,Den Haag Centraal - Utrecht Centraal,Gouda,195.0,GD,8400258.0,Gouda,Gouda,Gouda,gouda,NL,knooppuntIntercitystation,52.017501831055,4.7044444084167
392,Den Haag Centraal - Utrecht Centraal,Gouda Goverwelle,196.0,GDG,8400257.0,Goverwelle,Goverwelle,Gouda Goverwelle,gouda-goverwelle,NL,stoptreinstation,52.014999389648,4.7408332824707005
393,Den Haag Centraal - Utrecht Centraal,Woerden,503.0,WD,8400702.0,Woerden,Woerden,Woerden,woerden,NL,knooppuntStoptreinstation,52.084999084473,4.8936109542847
394,Den Haag Centraal - Utrecht Centraal,Vleuten,497.0,VTN,8400651.0,Vleuten,Vleuten,Vleuten,vleuten,NL,stoptreinstation,52.103056,5.007404
395,Den Haag Centraal - Utrecht Centraal,Utrecht Terwijde,472.0,UTT,8400614.0,Terwijde,Terwijde,Utrecht Terwijde,utrecht-terwijde,NL,stoptreinstation,52.1000753,5.0439547
396,Den Haag Centraal - Utrecht Centraal,Utrecht Leidsche Rijn,718.0,UTLR,8400607.0,LeidscheRn,Leidsche Rijn,Utrecht Leidsche Rijn,utrecht-leidsche-rijn,NL,stoptreinstation,52.09896,5.065230000000001
397,Den Haag Centraal - Utrecht Centraal,Utrecht Centraal,467.0,UT,8400621.0,Utrecht C,Utrecht C.,Utrecht Centraal,utrecht-centraal,NL,megastation,52.088890075684006,5.1102776527405
398,Den Haag HS - Leiden Centraal,Den Haag HS,213.0,GV,8400280.0,Dn Haag HS,Den Haag HS,Den Haag HS,den-haag-hs,NL,knooppuntIntercitystation,52.069721221924,4.3225002288817995
399,Den Haag HS - Leiden Centraal,Den Haag Laan v NOI,302.0,LAA,8400380.0,Laan v NOI,Laan v NOI,Den Haag Laan v NOI,den-haag-laan-v-noi,NL,knooppuntStoptreinstation,52.078609466553004,4.3427777290344
400,Den Haag HS - Leiden Centraal,Den Haag Mariahoeve,215.0,GVM,8400278.0,Mariahoeve,Mariahoeve,Den Haag Mariahoeve,den-haag-mariahoeve,NL,stoptreinstation,52.090557098389,4.3694443702698
401,Den Haag HS - Leiden Centraal,Voorschoten,495.0,VST,8400659.0,Voorschtn,Voorschoten,Voorschoten,voorschoten,NL,stoptreinstation,52.1252784729,4.432499885559099
402,Den Haag HS - Leiden Centraal,De Vink,157.0,DVNK,8400188.0,De Vink,De Vink,De Vink,de-vink,NL,stoptreinstation,52.147220611571996,4.4563889503479
403,Den Haag HS - Leiden Centraal,Leiden Centraal,308.0,LEDN,8400390.0,Leiden C,Leiden C.,Leiden Centraal,leiden-centraal,NL,knooppuntIntercitystation,52.166110992432,4.4816665649414
404,Den Haag HS - Rotterdam Centraal,Den Haag HS,213.0,GV,8400280.0,Dn Haag HS,Den Haag HS,Den Haag HS,den-haag-hs,NL,knooppuntIntercitystation,52.069721221924,4.3225002288817995
405,Den Haag HS - Rotterdam Centraal,Den Haag Moerwijk,216.0,GVMW,8400279.0,Moerwijk,Moerwijk,Den Haag Moerwijk,den-haag-moerwijk,NL,stoptreinstation,52.053890228271,4.3086109161377
406,Den Haag HS - Rotterdam Centraal,Rijswijk,407.0,RSW,8400505.0,Rijswijk,Rijswijk,Rijswijk,rijswijk,NL,stoptreinstation,52.039722442627,4.3191666603088
407,Den Haag HS - Rotterdam Centraal,Delft,144.0,DT,8400170.0,Delft,Delft,Delft,delft,NL,knooppuntIntercitystation,52.00666809082,4.3563890457153
408,Den Haag HS - Rotterdam Centraal,Delft Campus,147.0,DTCP,8400166.0,Delft Camp,Delft Campus,Delft Campus,delft-campus,NL,stoptreinstation,51.990833282471,4.3647222518921
409,Den Haag HS - Rotterdam Centraal,Schiedam Centrum,422.0,SDM,8400553.0,Schiedam C,Schiedam C.,Schiedam Centrum,schiedam-centrum,NL,stoptreinstation,51.921243812803,4.4089937210083
410,Den Haag HS - Rotterdam Centraal,Rotterdam Centraal,411.0,RTD,8400530.0,Rotterdm C,Rotterdam C.,Rotterdam Centraal,rotterdam-centraal,NL,megastation,51.92499923705999,4.468888759613
411,Deventer - Zutphen,Deventer,153.0,DV,8400173.0,Deventer,Deventer,Deventer,deventer,NL,knooppuntIntercitystation,52.257499694824,6.160555362701401
412,Deventer - Zutphen,Zutphen,534.0,ZP,8400744.0,Zutphen,Zutphen,Zutphen,zutphen,NL,knooppuntIntercitystation,52.145278930664,6.1941666603088
413,Deventer - Zwolle,Deventer,153.0,DV,8400173.0,Deventer,Deventer,Deventer,deventer,NL,knooppuntIntercitystation,52.257499694824,6.160555362701401
414,Deventer - Zwolle,Olst,379.0,OST,8400486.0,Olst,Olst,Olst,olst,NL,intercitystation,52.334720611571996,6.1130557060242
415,Deventer - Zwolle,Wijhe,507.0,WH,8400711.0,Wijhe,Wijhe,Wijhe,wijhe,NL,intercitystation,52.390277862549,6.1405553817749
416,Deventer - Zwolle,Zwolle,532.0,ZL,8400747.0,Zwolle,Zwolle,Zwolle,zwolle,NL,knooppuntIntercitystation,52.50472259521499,6.0919442176819
417,Dordrecht - Geldermalsen,Dordrecht,124.0,DDR,8400180.0,Dordrecht,Dordrecht,Dordrecht,dordrecht,NL,knooppuntIntercitystation,51.807220458984006,4.668333530426
418,Dordrecht - Geldermalsen,Dordrecht Stadspolders,125.0,DDRS,8400186.0,Stadspldrs,Stadspolders,Dordrecht Stadspolders,dordrecht-stadspolders,NL,stoptreinstation,51.801944732665994,4.7166666984558
419,Dordrecht - Geldermalsen,Sliedrecht Baanhoek,548.0,SDTB,8400497.0,Baanhoek,Baanhoek,Sliedrecht Baanhoek,sliedrecht-baanhoek,NL,stoptreinstation,51.829722,4.743333
420,Dordrecht - Geldermalsen,Sliedrecht,423.0,SDT,8400565.0,Sliedrecht,Sliedrecht,Sliedrecht,sliedrecht,NL,stoptreinstation,51.829723358154,4.7783331871033
421,Dordrecht - Geldermalsen,Hardinxveld Blauwe Zoom,685.0,HBZM,8400438.0,Blauwe Zm,Blauwe Zoom,Hardinxveld Blauwe Zoom,hardinxveld-blauwe-zoom,NL,stoptreinstation,51.829440000000005,4.81556
422,Dordrecht - Geldermalsen,Hardinxveld-Giessendam,205.0,GND,8400295.0,Hardinxvld,Hardinxveld-G.,Hardinxveld-Giessendam,hardinxveld-giessendam,NL,stoptreinstation,51.830554962158004,4.8358335494995
423,Dordrecht - Geldermalsen,Boven-Hardinxveld,546.0,BHDV,8400236.0,Boven-Har,Boven-Hardinxv.,Boven-Hardinxveld,boven-hardinxveld,NL,stoptreinstation,51.832221999999994,4.878056
424,Dordrecht - Geldermalsen,Gorinchem,210.0,GR,8400256.0,Gorinchem,Gorinchem,Gorinchem,gorinchem,NL,knooppuntStoptreinstation,51.833889007568,4.9683332443237
425,Dordrecht - Geldermalsen,Arkel,13.0,AKL,8400068.0,Arkel,Arkel,Arkel,arkel,NL,stoptreinstation,51.87194442749001,4.9927778244019
426,Dordrecht - Geldermalsen,Leerdam,307.0,LDM,8400386.0,Leerdam,Leerdam,Leerdam,leerdam,NL,stoptreinstation,51.894721984863004,5.091388702392599
427,Dordrecht - Geldermalsen,Beesd,106.0,BSD,8400097.0,Beesd,Beesd,Beesd,beesd,NL,stoptreinstation,51.899444580078004,5.1944446563721
428,Dordrecht - Geldermalsen,Geldermalsen,198.0,GDM,8400244.0,Geldermlsn,Geldermalsen,Geldermalsen,geldermalsen,NL,knooppuntStoptreinstation,51.88301,5.2712699999999995
429,Dordrecht - Roosendaal,Dordrecht,124.0,DDR,8400180.0,Dordrecht,Dordrecht,Dordrecht,dordrecht,NL,knooppuntIntercitystation,51.807220458984006,4.668333530426
430,Dordrecht - Roosendaal,Dordrecht Zuid,126.0,DDZD,8400181.0,Dordrcht Z,Dordrecht Z.,Dordrecht Zuid,dordrecht-zuid,NL,stoptreinstation,51.790000915527,4.6713891029358
431,Dordrecht - Roosendaal,Lage Zwaluwe,533.0,ZLW,8400382.0,Lage Zwalu,Lage Zwaluwe,Lage Zwaluwe,lage-zwaluwe,NL,knooppuntStoptreinstation,51.69111251830999,4.663055419921901
432,Dordrecht - Roosendaal,Zevenbergen,539.0,ZVB,8400737.0,Zevenbergn,Zevenbergen,Zevenbergen,zevenbergen,NL,stoptreinstation,51.64042,4.60904
433,Dordrecht - Roosendaal,Oudenbosch,371.0,ODB,8400498.0,Oudenbosch,Oudenbosch,Oudenbosch,oudenbosch,NL,stoptreinstation,51.587776184082,4.5333333015442
434,Dordrecht - Roosendaal,Roosendaal,405.0,RSD,8400526.0,Roosendaal,Roosendaal,Roosendaal,roosendaal,NL,knooppuntIntercitystation,51.540279388428004,4.4583334922791
435,Dordrecht - Rotterdam Centraal,Rotterdam Centraal,411.0,RTD,8400530.0,Rotterdm C,Rotterdam C.,Rotterdam Centraal,rotterdam-centraal,NL,megastation,51.92499923705999,4.468888759613
436,Dordrecht - Rotterdam Centraal,Rotterdam Blaak,410.0,RTB,8400529.0,Blaak,Blaak,Rotterdam Blaak,rotterdam-blaak,NL,stoptreinstation,51.920276641846,4.4888887405395
437,Dordrecht - Rotterdam Centraal,Rotterdam Zuid,414.0,RTZ,8400533.0,Rotterdm Z,Rotterdam Z.,Rotterdam Zuid,rotterdam-zuid,NL,stoptreinstation,51.904445648193,4.5102777481079
438,Dordrecht - Rotterdam Centraal,Rotterdam Stadion,413.0,RTST,8400534.0,R'dam Sta,R'dam Stadion,Rotterdam Stadion,rotterdam-stadion,NL,facultatiefStation,51.893890380859006,4.5197219848633
439,Dordrecht - Rotterdam Centraal,Rotterdam Lombardijen,401.0,RLB,8400542.0,Lombardije,Lombardijen,Rotterdam Lombardijen,rotterdam-lombardijen,NL,stoptreinstation,51.88000106811499,4.531388759613
440,Dordrecht - Rotterdam Centraal,Barendrecht,98.0,BRD,8400090.0,Barendrcht,Barendrecht,Barendrecht,barendrecht,NL,stoptreinstation,51.854721069336,4.5533332824707005
441,Dordrecht - Rotterdam Centraal,Zwijndrecht,541.0,ZWD,8400752.0,Zwijndrcht,Zwijndrecht,Zwijndrecht,zwijndrecht,NL,stoptreinstation,51.814998626709006,4.6416668891907005
442,Dordrecht - Rotterdam Centraal,Dordrecht,124.0,DDR,8400180.0,Dordrecht,Dordrecht,Dordrecht,dordrecht,NL,knooppuntIntercitystation,51.807220458984006,4.668333530426
443,Dortmund Hbf - Enschede,Dortmund Hbf,,,,,,,,,,,
444,Dortmund Hbf - Enschede,Dortmund Kirchderne,,,,,,,,,,,
445,Dortmund Hbf - Enschede,Dortmund Derne,,,,,,,,,,,
446,Dortmund Hbf - Enschede,Preussen,,,,,,,,,,,
447,Dortmund Hbf - Enschede,Lünen Hbf,,,,,,,,,,,
448,Dortmund Hbf - Enschede,Bork (Westf),,,,,,,,,,,
449,Dortmund Hbf - Enschede,Selm-Beifang,,,,,,,,,,,
450,Dortmund Hbf - Enschede,Selm,,,,,,,,,,,
451,Dortmund Hbf - Enschede,Lüdinghausen,,,,,,,,,,,
452,Dortmund Hbf - Enschede,Dülmen,,,,,,,,,,,
453,Dortmund Hbf - Enschede,Lette (Kr Coesfeld),,,,,,,,,,,
454,Dortmund Hbf - Enschede,Coesfeld (Westf),,,,,,,,,,,
455,Dortmund Hbf - Enschede,Rosendahl-Holtwick,,,,,,,,,,,
456,Dortmund Hbf - Enschede,Legden,,,,,,,,,,,
457,Dortmund Hbf - Enschede,Ahaus,,,,,,,,,,,
458,Dortmund Hbf - Enschede,Epe (Westf),,,,,,,,,,,
459,Dortmund Hbf - Enschede,Gronau (Westf.),,,,,,,,,,,
460,Dortmund Hbf - Enschede,Glanerbrug,194.0,GBR,8400262.0,Glanerbrug,Glanerbrug,Glanerbrug,glanerbrug,NL,stoptreinstation,52.218612670898,6.9744443893433
461,Dortmund Hbf - Enschede,Enschede De Eschmarke,181.0,ESE,8400217.0,Eschmarke,De Eschmarke,Enschede De Eschmarke,enschede-de-eschmarke,NL,stoptreinstation,52.221389770508004,6.9511113166809
462,Dortmund Hbf - Enschede,Enschede,178.0,ES,8400212.0,Enschede,Enschede,Enschede,enschede,NL,knooppuntIntercitystation,52.222499847412,6.889999866485599
463,Groningen - Eemshaven,Groningen,204.0,GN,8400263.0,Groningen,Groningen,Groningen,groningen,NL,knooppuntIntercitystation,53.210556030273,6.5647220611572
464,Groningen - Eemshaven,Groningen Noord,206.0,GNN,8400264.0,Groningn N,Groningen N.,Groningen Noord,groningen-noord,NL,stoptreinstation,53.2301469,6.5563172000000005
465,Groningen - Eemshaven,Sauwerd,449.0,SWD,8400547.0,Sauwerd,Sauwerd,Sauwerd,sauwerd,NL,stoptreinstation,53.29113,6.5404
466,Groningen - Eemshaven,Winsum,516.0,WSM,8400697.0,Winsum,Winsum,Winsum,winsum,NL,stoptreinstation,53.330099399999995,6.5202905
467,Groningen - Eemshaven,Baflo,74.0,BF,8400089.0,Baflo,Baflo,Baflo,baflo,NL,stoptreinstation,53.36089690000001,6.5185581
468,Groningen - Eemshaven,Warffum,506.0,WFM,8400679.0,Warffum,Warffum,Warffum,warffum,NL,stoptreinstation,53.3908431,6.5671364
469,Groningen - Eemshaven,Usquert,465.0,UST,8400619.0,Usquert,Usquert,Usquert,usquert,NL,stoptreinstation,53.40147420000001,6.6093776
470,Groningen - Eemshaven,Uithuizen,462.0,UHZ,8400617.0,Uithuizen,Uithuizen,Uithuizen,uithuizen,NL,stoptreinstation,53.409956799999996,6.674886900000001
471,Groningen - Eemshaven,Uithuizermeeden,461.0,UHM,8400618.0,Uithuizerm,Uithuizermeeden,Uithuizermeeden,uithuizermeeden,NL,stoptreinstation,53.4145845,6.720297500000001
472,Groningen - Eemshaven,Roodeschool,396.0,RD,8400525.0,Roodeschl,Roodeschool,Roodeschool,roodeschool,NL,stoptreinstation,53.421262,6.7587
473,Groningen - Eemshaven,Eemshaven,817.0,EEM,8400202.0,Eemshaven,Eemshaven,Eemshaven,eemshaven,NL,stoptreinstation,53.45841899999999,6.832000000000001
474,Eindhoven - Roermond,Eindhoven Centraal,168.0,EHV,8400206.0,Eindhovn C,Eindhoven C.,Eindhoven Centraal,eindhoven-centraal,NL,megastation,51.443332672119,5.4813890457153
475,Eindhoven - Roermond,Geldrop,209.0,GP,8400245.0,Geldrop,Geldrop,Geldrop,geldrop,NL,knooppuntStoptreinstation,51.419723510741996,5.5505557060242
476,Eindhoven - Roermond,Heeze,276.0,HZE,8400308.0,Heeze,Heeze,Heeze,heeze,NL,stoptreinstation,51.384998321533004,5.5694446563721005
